from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier
Jaydev Vihar,Rasulgarh,20.326968804275353,85.82864369214778,20.259444986189397,85.85875824635707,0.34545454545454546,1.0,1.0
Jaydev Vihar,Khandagiri,20.25257920059154,85.86700351846619,20.317865787793583,85.8599400428661,0.5454545454545454,1.0,1.05
Khandagiri,Rasulgarh,20.32050578238414,85.84082333220731,20.269172593453757,85.7991817585242,0.509090909090909,1.0,1.2
Kalpana Square,Khandagiri,20.332397675774303,85.77436531277046,20.352900788833978,85.85152182808125,0.5454545454545454,1.0,1.2
Airport Road,Master Canteen,20.24958257377553,85.83319601214106,20.237350488667346,85.85362952354288,1.0,1.19,1.2
Khandagiri,Kalpana Square,20.34065861370121,85.85926761522747,20.356125578699448,85.80459197062402,0.3999999999999999,1.0,1.0
Kalpana Square,Khandagiri,20.291602779581126,85.86703387685837,20.232110621816656,85.77278091416296,0.7818181818181817,1.08,1.05
Khandagiri,Master Canteen,20.30549848990728,85.82093726203829,20.260151651932727,85.85181306473112,0.036363636363636376,1.0,1.05
Jaydev Vihar,Master Canteen,20.26668140331748,85.86621272169053,20.235836800574422,85.84569081540481,0.18181818181818188,1.0,1.05
Khandagiri,Master Canteen,20.32466185217493,85.87375872656523,20.245442477171594,85.78941292844871,0.7818181818181817,1.08,1.05
Rasulgarh,Master Canteen,20.251126606724956,85.77076181334125,20.25085572122197,85.79735089676531,0.709090909090909,1.17,1.05
Rasulgarh,Jaydev Vihar,20.323909335076653,85.83083842274965,20.31627902446016,85.77081225095213,1.0,1.0,1.2
Khandagiri,Master Canteen,20.31553509403395,85.79775745269109,20.331870300328927,85.86112240107782,0.5818181818181818,1.0,1.0
Rasulgarh,Airport Road,20.249385839079583,85.86049906720233,20.353231467474213,85.80413616740981,0.6909090909090909,1.1400000000000001,1.2
Airport Road,Jaydev Vihar,20.29611848423076,85.85378123322528,20.37144007834062,85.8213380890836,0.8909090909090909,1.1,1.05
Rasulgarh,Airport Road,20.323989962799697,85.83670390428128,20.241040026583427,85.80412356268549,0.5454545454545454,1.0,1.1
Master Canteen,Khandagiri,20.271135781218216,85.8097878089513,20.36821253732607,85.83539738094024,0.3272727272727274,1.0,1.1
Airport Road,Master Canteen,20.362475574738806,85.83137117571671,20.29082088909391,85.7950634994579,0.4545454545454546,1.0,1.0
Jaydev Vihar,Khandagiri,20.282710844936297,85.79557958717349,20.252588995462176,85.78036458024775,1.0,1.06,1.2
Kalpana Square,Jaydev Vihar,20.281921317549568,85.82528289295543,20.28959981735013,85.80294626258444,0.509090909090909,1.0,1.05
Master Canteen,Master Canteen,20.32233455779296,85.78298379648719,20.36019385081224,85.82499732038828,0.8727272727272728,1.1,1.1
Kalpana Square,Khandagiri,20.375196469661528,85.80915249939261,20.274473730715343,85.8414718217229,0.709090909090909,1.0,1.05
Jaydev Vihar,Kalpana Square,20.270846578947683,85.7933068447985,20.247587010158338,85.80555248991084,0.6000000000000001,1.0,1.05
Khandagiri,Airport Road,20.24475716638102,85.83726865814371,20.31910887111763,85.77102705983664,0.9636363636363636,1.12,1.1
Airport Road,Master Canteen,20.26694571919593,85.79917837369007,20.24312001374129,85.81499810067005,1.0,1.0,1.1
Khandagiri,Airport Road,20.36562123251583,85.79680559416182,20.269547671205128,85.84829102504682,0.5454545454545454,1.0,1.05
Rasulgarh,Khandagiri,20.319663656262843,85.78795470700105,20.276217976277533,85.83839117628881,1.0,1.08,1.2
Jaydev Vihar,Master Canteen,20.28227686893191,85.80456615872268,20.30767079932501,85.87083626630736,0.7454545454545454,1.11,1.0
Airport Road,Khandagiri,20.313531511009945,85.80477883408172,20.37902535152311,85.82042581413513,0.709090909090909,1.13,1.2
Airport Road,Khandagiri,20.27156744370999,85.83537942933692,20.371736127088436,85.81606249491706,0.6727272727272726,1.0,1.1
Rasulgarh,Master Canteen,20.244525691931752,85.87152091490891,20.25412180080738,85.83083749759496,0.8181818181818181,1.09,1.05
Master Canteen,Khandagiri,20.355195101420282,85.87775819252705,20.350099036229313,85.77021159648812,1.0,1.0,1.2
Rasulgarh,Jaydev Vihar,20.34256323872491,85.87407808080489,20.362592518953083,85.77726365372415,0.9454545454545453,1.0,1.1
Master Canteen,Master Canteen,20.305082156948465,85.80516860017897,20.259005979598797,85.78498442405326,0.8,1.09,1.1
Airport Road,Jaydev Vihar,20.266823117386824,85.82299051947169,20.31516362380528,85.87399595317477,0.9818181818181817,1.0,1.05
Jaydev Vihar,Rasulgarh,20.316052598347433,85.78349764443513,20.23325787431955,85.77081745655873,1.0,1.07,1.05
Master Canteen,Jaydev Vihar,20.34499044655687,85.79963357147926,20.316853601908402,85.82275123962272,0.509090909090909,1.0,1.1
Airport Road,Khandagiri,20.23454741374166,85.82164800052917,20.317432238335353,85.87145100662286,0.2727272727272727,1.0,1.1
Airport Road,Airport Road,20.318011023303324,85.77571595680577,20.293617533195242,85.85613468037927,0.6727272727272726,1.0,1.2
Master Canteen,Airport Road,20.299601262985355,85.80754908317552,20.378239627975066,85.87107965408913,0.6727272727272726,1.0,1.05
Airport Road,Rasulgarh,20.361869450226045,85.7767254738369,20.261651576792786,85.79210816520256,0.6000000000000001,1.09,1.05
Airport Road,Airport Road,20.25928965871138,85.85164045439828,20.31746357646478,85.86336435221841,0.9454545454545453,1.0,1.2
Khandagiri,Master Canteen,20.280879045900488,85.8323325311667,20.237008816519122,85.7887222354663,0.9090909090909092,1.1,1.05
Rasulgarh,Kalpana Square,20.318363067713882,85.8692689249481,20.237937106088406,85.80633863568724,0.290909090909091,1.0,1.05
Jaydev Vihar,Khandagiri,20.282087964549675,85.78797047276903,20.268201542437133,85.83668773853157,0.9636363636363636,1.21,1.2
Kalpana Square,Khandagiri,20.303977735817227,85.86428416638434,20.301498918881,85.82222701004913,0.5636363636363637,1.0,1.05
Airport Road,Rasulgarh,20.367608145603896,85.85207059482873,20.378932150297207,85.84786806268532,0.6363636363636365,1.0,1.05
Master Canteen,Kalpana Square,20.370611888915047,85.82836628778553,20.340416167945516,85.85102277778945,1.0,1.0,1.1
Kalpana Square,Kalpana Square,20.30687614985945,85.80149461874286,20.236780257565112,85.8724712307154,0.8181818181818181,1.0,1.2
Rasulgarh,Master Canteen,20.324608479778647,85.83467017488098,20.34813768547294,85.85512881563382,0.1636363636363637,1.0,1.05
Master Canteen,Rasulgarh,20.297218918340405,85.86814621216593,20.31800133444179,85.82367893680198,0.5454545454545454,1.0,1.0
Jaydev Vihar,Jaydev Vihar,20.266141161262208,85.8134627315464,20.330600937820332,85.83988411785035,0.8363636363636364,1.0,1.05
Master Canteen,Jaydev Vihar,20.37137443874595,85.81179525623752,20.23106885801672,85.8454187170873,0.290909090909091,1.1,1.05
Khandagiri,Master Canteen,20.28248937483328,85.79386438291381,20.323609264206667,85.86684268134606,0.2727272727272727,1.0,1.2
Kalpana Square,Rasulgarh,20.303128823427684,85.7942687364367,20.307376314960713,85.79930533458614,0.6363636363636365,1.0,1.1
Rasulgarh,Master Canteen,20.317154453974553,85.82084205347184,20.266328899065623,85.85794945998018,0.8363636363636364,1.11,1.05
Master Canteen,Kalpana Square,20.335070912747156,85.85068761664793,20.30941011653727,85.78395172594718,0.018181818181818188,1.0,1.05
Khandagiri,Airport Road,20.36840127703653,85.78353057958465,20.37007238402181,85.80223206242057,0.6545454545454545,1.12,1.0
Rasulgarh,Master Canteen,20.311090170681954,85.80531005599293,20.33325319923033,85.8715657213258,0.4181818181818182,1.0,1.1
Khandagiri,Kalpana Square,20.343383387202632,85.81479533529432,20.302856775607047,85.852916196502,0.8545454545454545,1.0,1.05
Kalpana Square,Master Canteen,20.31752837572873,85.86205750697465,20.319735631767536,85.80507281518626,0.5636363636363637,1.0,1.05
Kalpana Square,Master Canteen,20.32517567377175,85.85669998999231,20.288443012154584,85.80195523672973,1.0,1.0,1.1
Jaydev Vihar,Jaydev Vihar,20.315787483218607,85.80075432610435,20.2429078717004,85.85557378701121,0.18181818181818188,1.0,1.05
Airport Road,Master Canteen,20.296709170738563,85.8072770439247,20.254617969217318,85.77030769843734,0.709090909090909,1.19,1.05
Master Canteen,Jaydev Vihar,20.315189639182176,85.81899699853125,20.30496062892068,85.77000015168535,0.6545454545454545,1.19,1.05
Rasulgarh,Khandagiri,20.329036437267753,85.8251799768944,20.289504371823497,85.77766880503492,0.38181818181818183,1.0,1.0
Khandagiri,Khandagiri,20.316887025271903,85.83969195713702,20.36818216179434,85.77570732543472,0.49090909090909096,1.0,1.05
Khandagiri,Airport Road,20.297894018942173,85.83677644498698,20.349482980778888,85.8069822995207,0.6909090909090909,1.0,1.0
Kalpana Square,Kalpana Square,20.297265422571265,85.85916995035862,20.348021296696878,85.77360550373042,0.10909090909090913,1.0,1.05
Khandagiri,Rasulgarh,20.271259391855327,85.84695203360582,20.308648999635096,85.86167108787068,0.4363636363636363,1.25,1.05
Rasulgarh,Jaydev Vihar,20.362521866550445,85.87905279046846,20.363422506745124,85.8788100193575,0.709090909090909,1.0,1.05
Jaydev Vihar,Kalpana Square,20.37086603902336,85.83607395520974,20.3556247022053,85.81612054956123,0.6363636363636365,1.0,1.05
Khandagiri,Kalpana Square,20.303971475141935,85.79989677876335,20.329359905545978,85.86104741785277,1.0,1.29,1.1
Airport Road,Jaydev Vihar,20.242259833211083,85.80202201342658,20.362726392200567,85.77881719334675,0.9818181818181817,1.12,1.2
Jaydev Vihar,Master Canteen,20.364007679264272,85.78165637602744,20.347075006775302,85.86505562333696,0.6000000000000001,1.19,1.05
Jaydev Vihar,Rasulgarh,20.302731295470906,85.78470822469468,20.289248646477738,85.78689763405103,0.5454545454545454,1.0,1.05
Master Canteen,Kalpana Square,20.27647794589967,85.85676149093025,20.361882135959142,85.81148379796423,1.0,1.05,1.05
Khandagiri,Jaydev Vihar,20.373117625856093,85.77206345926705,20.273054332719287,85.84512998631887,0.5272727272727273,1.22,1.05
Airport Road,Master Canteen,20.3234087927657,85.85090907099155,20.34568383612961,85.771805644872,0.9272727272727272,1.0,1.2
Jaydev Vihar,Airport Road,20.36468716587319,85.83139304879222,20.345311763917564,85.85428923344779,0.6363636363636365,1.2,1.05
Rasulgarh,Airport Road,20.233853034367716,85.77178916764252,20.321741225756547,85.82276939673312,0.5636363636363637,1.0,1.05
Jaydev Vihar,Rasulgarh,20.37564772774091,85.87069535393023,20.25686017529128,85.78787767863183,0.9636363636363636,1.25,1.05
Master Canteen,Rasulgarh,20.34124209589426,85.8308617469259,20.37972879944871,85.7924409823085,0.0,1.0,1.0
Jaydev Vihar,Khandagiri,20.28830772652915,85.81175663665971,20.314305866774248,85.8738631726374,0.7636363636363637,1.08,1.0
Rasulgarh,Airport Road,20.270835153623192,85.83364583021242,20.304283602627397,85.84767931650731,0.5272727272727273,1.0,1.05
Jaydev Vihar,Jaydev Vihar,20.36686002463282,85.7903439894028,20.29782214885684,85.85745520182458,0.6909090909090909,1.0,1.0
Kalpana Square,Khandagiri,20.369705211529336,85.81310884661094,20.296509410269362,85.864155711237,0.290909090909091,1.0,1.0
Master Canteen,Kalpana Square,20.344105694392344,85.77282260860055,20.312072919038734,85.77419753064608,1.0,1.23,1.05
Master Canteen,Kalpana Square,20.294504746426128,85.78537577222183,20.33656658807576,85.82527624275711,0.6727272727272726,1.0,1.0
Airport Road,Rasulgarh,20.325358424753855,85.784500998364,20.3751941413202,85.82992169608465,1.0,1.16,1.0
Kalpana Square,Airport Road,20.247778107974902,85.78491423971,20.242862400623363,85.87215586969943,0.4545454545454546,1.0,1.05
Master Canteen,Jaydev Vihar,20.254428727937047,85.86422717645894,20.24798697558261,85.7733118861525,0.2727272727272727,1.0,1.05
Rasulgarh,Khandagiri,20.378628309509747,85.84861389500531,20.364167061192248,85.81426970530761,0.6000000000000001,1.09,1.0
Airport Road,Khandagiri,20.35874068569454,85.8463110113428,20.335557193535184,85.86584231186066,1.0,1.11,1.2
Rasulgarh,Kalpana Square,20.332862192302066,85.77696488017004,20.3568693489005,85.86526738163691,0.36363636363636354,1.0,1.05
Kalpana Square,Jaydev Vihar,20.283136286170848,85.78334097815008,20.372648590356903,85.85834353248046,1.0,1.0,1.2
Jaydev Vihar,Kalpana Square,20.30979668525962,85.82871552623924,20.340832841318782,85.812738094373,0.6000000000000001,1.0,1.05
Airport Road,Jaydev Vihar,20.374536014198153,85.80246690025443,20.23542912175798,85.81329537688502,0.8181818181818181,1.0,1.2
Airport Road,Kalpana Square,20.260470232474855,85.78555505067885,20.299460710202258,85.79817474909869,0.8727272727272728,1.15,1.1
Khandagiri,Khandagiri,20.27703140071103,85.87411393781379,20.339970637215128,85.84005875855122,1.0,1.23,1.05
Airport Road,Rasulgarh,20.30030003444355,85.8606422869176,20.294134660888343,85.86286369379266,0.8909090909090909,1.2,1.05
Jaydev Vihar,Jaydev Vihar,20.266329359136755,85.87651726672296,20.336954511915344,85.86368364367407,0.6181818181818182,1.0,1.2
Kalpana Square,Kalpana Square,20.356875021610552,85.78712892693406,20.25929576034209,85.87147314139426,0.9454545454545453,1.0,1.0
Kalpana Square,Khandagiri,20.307381466209367,85.81984817290818,20.33788604840098,85.77375290062011,0.709090909090909,1.0,1.05
Airport Road,Khandagiri,20.353758420121665,85.8366130863919,20.239663761189277,85.81499596320886,1.0,1.0,1.1
Airport Road,Rasulgarh,20.234610784367316,85.78258072969133,20.269633297844162,85.87597985472121,0.47272727272727266,1.0,1.1
Kalpana Square,Jaydev Vihar,20.32756933384123,85.79196533881249,20.325309921479384,85.805449329154,0.36363636363636354,1.0,1.2
Rasulgarh,Kalpana Square,20.37921128577669,85.81141005360563,20.35609884774553,85.87593567814633,0.5818181818181818,1.0,1.05
Kalpana Square,Kalpana Square,20.35997932515384,85.82455448433176,20.296148526381565,85.86253626384071,1.0,1.07,1.2
Airport Road,Rasulgarh,20.279778108096504,85.8720037787861,20.332179503585092,85.86952112156729,0.6363636363636365,1.0,1.05
Khandagiri,Rasulgarh,20.28021992041389,85.83664502029214,20.37862460804002,85.83161233486413,0.8,1.0,1.2
Rasulgarh,Jaydev Vihar,20.271581068794926,85.79792581809464,20.339236700454617,85.79025761486972,0.36363636363636354,1.0,1.05
Kalpana Square,Rasulgarh,20.24124612028635,85.78375576533601,20.285589977808293,85.85750296100535,0.8363636363636364,1.0,1.1
Kalpana Square,Master Canteen,20.340131734578918,85.80943615014202,20.29104894998426,85.87617654327555,0.38181818181818183,1.0,1.05
Airport Road,Jaydev Vihar,20.277198784785565,85.82166276294124,20.265902475465627,85.84313442539242,0.6363636363636365,1.0,1.05
Rasulgarh,Rasulgarh,20.333158059218,85.81345865419217,20.302143197262936,85.8616818330925,0.47272727272727266,1.0,1.0
Rasulgarh,Rasulgarh,20.360733168017546,85.81687418930835,20.321478793790074,85.87216809134482,0.07272727272727275,1.0,1.05
Khandagiri,Master Canteen,20.23352082986261,85.84170601547791,20.377195653594807,85.86320699815249,0.8909090909090909,1.0,1.1
Rasulgarh,Master Canteen,20.346523358598564,85.87218983061761,20.3170802381395,85.8403424228407,0.38181818181818183,1.0,1.1
Jaydev Vihar,Khandagiri,20.286732983713907,85.80471685776395,20.367319338257367,85.7707621915882,0.23636363636363633,1.0,1.05
Khandagiri,Rasulgarh,20.27121203439892,85.83741247473853,20.319860204237255,85.86307339664266,0.47272727272727266,1.0,1.0
Khandagiri,Jaydev Vihar,20.315959491559727,85.83928020605326,20.294340100612587,85.87657660533442,0.5636363636363637,1.0,1.0
Rasulgarh,Master Canteen,20.354063969953835,85.79370886440957,20.34269904834026,85.83514861814045,0.7818181818181817,1.0,1.2
Master Canteen,Jaydev Vihar,20.34031818006887,85.83516298825441,20.37394190709051,85.77474840642917,0.9636363636363636,1.15,1.0
Jaydev Vihar,Rasulgarh,20.276936475350002,85.79606384201236,20.265402720799695,85.77511256298047,1.0,1.0,1.2
Kalpana Square,Rasulgarh,20.36720187502768,85.84711878884947,20.350143707943065,85.85012769112105,0.7454545454545454,1.0,1.1
Jaydev Vihar,Jaydev Vihar,20.329750045716022,85.77649848560827,20.368912577393033,85.8165650677269,0.6909090909090909,1.25,1.05
Jaydev Vihar,Kalpana Square,20.337118358591898,85.87402637418052,20.305542885063858,85.80229901774092,0.7636363636363637,1.16,1.05
Khandagiri,Kalpana Square,20.288382236770033,85.8101848077888,20.372290173989697,85.7820941322192,0.5636363636363637,1.08,1.05
Kalpana Square,Rasulgarh,20.372563961220813,85.79410843406124,20.29090048574315,85.77362187909745,1.0,1.1,1.2
Khandagiri,Rasulgarh,20.30274415420553,85.84989371819667,20.26801270965244,85.85345369820215,0.5818181818181818,1.0,1.05
Master Canteen,Rasulgarh,20.306711625949774,85.7759676474965,20.33219619119822,85.87816089458526,0.9272727272727272,1.11,1.2
Rasulgarh,Khandagiri,20.2300641159073,85.79058506393925,20.2422063177891,85.78659918922042,0.9090909090909092,1.11,1.1
Master Canteen,Master Canteen,20.268734302837867,85.79820493617054,20.2946505528443,85.8009631214831,0.3090909090909091,1.0,1.05
Master Canteen,Airport Road,20.351844192271216,85.83284600629565,20.23979800728574,85.79404448114893,0.9454545454545453,1.0,1.2
Master Canteen,Jaydev Vihar,20.35172560844097,85.7748421353026,20.285732652720867,85.80745496511513,0.7272727272727273,1.0,1.1
Airport Road,Airport Road,20.280136851328812,85.8774252647984,20.35810412901457,85.79191952056424,0.34545454545454546,1.0,1.0
Kalpana Square,Master Canteen,20.292856162049013,85.79649176011544,20.349328251362078,85.82000181002653,0.6181818181818182,1.0,1.05
Master Canteen,Master Canteen,20.343926625542434,85.79189528847608,20.303673106871514,85.8115729200329,0.7636363636363637,1.0,1.2
Rasulgarh,Rasulgarh,20.307262877680344,85.78105684505843,20.237106519882285,85.85373757003924,1.0,1.2,1.2
Airport Road,Jaydev Vihar,20.36772243575642,85.87524443044508,20.342591205495534,85.7855554541941,0.8181818181818181,1.0,1.1
Jaydev Vihar,Master Canteen,20.369688411414003,85.8172059583486,20.235244649016177,85.79504223624184,0.8363636363636364,1.0,1.1
Rasulgarh,Master Canteen,20.36347106704883,85.81229809911179,20.37922728241614,85.87288482120218,0.6909090909090909,1.1,1.05
Rasulgarh,Jaydev Vihar,20.30450114345815,85.84172527770929,20.24413637660835,85.83717355039776,1.0,1.05,1.2
Rasulgarh,Khandagiri,20.311484073251474,85.84511087877783,20.310372716380037,85.8288578818205,0.10909090909090913,1.0,1.05
Kalpana Square,Rasulgarh,20.27487541125614,85.79499576177605,20.320079174245,85.84436053658203,0.5636363636363637,1.0,1.05
Rasulgarh,Kalpana Square,20.265745629617996,85.78178808316396,20.37949743613892,85.78470396859251,0.9454545454545453,1.26,1.1
Kalpana Square,Master Canteen,20.250847860606918,85.82955896623925,20.338059875403655,85.83392024943657,0.1454545454545455,1.0,1.05
Kalpana Square,Master Canteen,20.236587349150046,85.87367112004544,20.267895735296214,85.85338833620708,0.23636363636363633,1.0,1.0
Khandagiri,Kalpana Square,20.368697563811462,85.82729680434973,20.330578595755142,85.83230579892475,0.709090909090909,1.06,1.05
Jaydev Vihar,Khandagiri,20.31751004286443,85.84094621671319,20.37329570717921,85.82925301677761,0.8181818181818181,1.16,1.1
Airport Road,Khandagiri,20.357017001775546,85.84095776164182,20.298445164233318,85.87707918966969,0.6181818181818182,1.29,1.0
Khandagiri,Khandagiri,20.359908993847398,85.83667505172868,20.265366251849976,85.80767278752296,0.6363636363636365,1.0,1.2
Airport Road,Khandagiri,20.366826219215433,85.77740677306512,20.31594182852843,85.79167978154172,0.5454545454545454,1.0,1.0
Jaydev Vihar,Master Canteen,20.30581139941639,85.8053696668132,20.29842368539195,85.78321847425781,0.509090909090909,1.0,1.0
Airport Road,Kalpana Square,20.36082490578228,85.87085841565164,20.28615122708505,85.81262017938714,0.9272727272727272,1.0,1.05
Kalpana Square,Airport Road,20.270426201030496,85.85111349351378,20.244196777522124,85.7771331613791,0.38181818181818183,1.0,1.1
Master Canteen,Airport Road,20.356790122290054,85.8078339967517,20.354360263164487,85.85693843805313,0.25454545454545463,1.0,1.1
Kalpana Square,Khandagiri,20.24974532311504,85.80825689651061,20.376186839452938,85.83439642941443,0.8727272727272728,1.0,1.2
Khandagiri,Rasulgarh,20.357182651571726,85.87153366970774,20.37152302269327,85.78051548011459,0.6363636363636365,1.06,1.1
Master Canteen,Rasulgarh,20.255564385955203,85.79620789783733,20.297919015145897,85.84427692781452,0.8181818181818181,1.11,1.0
Master Canteen,Kalpana Square,20.276366365258962,85.82919845568014,20.335635110319423,85.85997583009565,0.8,1.0,1.1
Jaydev Vihar,Kalpana Square,20.365736920694378,85.87961911805523,20.278222137548926,85.80043859023958,0.9818181818181817,1.19,1.0
Master Canteen,Kalpana Square,20.364800669165707,85.81305667013874,20.232977746357598,85.82505802131179,0.7454545454545454,1.27,1.05
Jaydev Vihar,Kalpana Square,20.379301235224673,85.86193464947206,20.305434863732184,85.8309347848162,0.8909090909090909,1.0,1.2
Kalpana Square,Khandagiri,20.372149370424193,85.80388920556412,20.275898820790605,85.84156060258202,0.8181818181818181,1.21,1.05
Airport Road,Airport Road,20.25283529159593,85.82702944133756,20.372377540222168,85.7757292195905,0.054545454545454564,1.0,1.05
Airport Road,Khandagiri,20.274940199077236,85.79219741623517,20.375902599786546,85.80136552119995,1.0,1.0,1.1
Khandagiri,Khandagiri,20.27909815061854,85.80802446867857,20.243418738450565,85.87845279607524,0.3272727272727274,1.0,1.05
Rasulgarh,Kalpana Square,20.341414193170305,85.87217736594108,20.328654289284525,85.78876504035227,0.34545454545454546,1.2,1.0
Master Canteen,Jaydev Vihar,20.33661046302693,85.86809499354642,20.375985437974443,85.86022470577964,0.9090909090909092,1.0,1.2
Master Canteen,Khandagiri,20.35591286012241,85.81352612314168,20.268433651309266,85.85177289193157,0.38181818181818183,1.16,1.05
Jaydev Vihar,Master Canteen,20.26314946633292,85.83451155727354,20.36905158630372,85.86738248445302,0.6545454545454545,1.0,1.2
Jaydev Vihar,Jaydev Vihar,20.329216784239527,85.78864392364078,20.324208276723503,85.85280953533854,0.6363636363636365,1.0,1.05
Airport Road,Airport Road,20.318244858804004,85.83630661836182,20.30529035607412,85.85409675652073,0.1454545454545455,1.0,1.05
Airport Road,Rasulgarh,20.278033700400204,85.82581936586129,20.310092838772327,85.8093695985319,0.6727272727272726,1.0,1.0
Khandagiri,Airport Road,20.365544327982256,85.77103604057355,20.30024306162983,85.83726793622483,0.8181818181818181,1.24,1.0
Kalpana Square,Rasulgarh,20.345622338336895,85.81678402332244,20.234361474968363,85.84285339933315,0.7272727272727273,1.0,1.1
Master Canteen,Rasulgarh,20.325657392699693,85.85387661138824,20.286718342231726,85.86884321423577,0.47272727272727266,1.0,1.1
Jaydev Vihar,Airport Road,20.309360789790098,85.8550525831831,20.346184547382354,85.78480718054246,0.5818181818181818,1.22,1.1
Master Canteen,Khandagiri,20.253387300072852,85.7773069761824,20.286050924725345,85.83780547795536,0.49090909090909096,1.0,1.0
Jaydev Vihar,Kalpana Square,20.241411043188805,85.85621892435779,20.233170219414298,85.84252092403727,0.38181818181818183,1.0,1.05
Kalpana Square,Kalpana Square,20.328778882450106,85.83921505212084,20.36603060709146,85.8065336244705,0.07272727272727275,1.0,1.05
Airport Road,Rasulgarh,20.313516571557823,85.83529419330817,20.336568585632357,85.85481585421239,0.8181818181818181,1.0,1.0
Kalpana Square,Airport Road,20.361033846813154,85.80889815410261,20.239959372987222,85.7983643807961,0.8363636363636364,1.0,1.05
Jaydev Vihar,Airport Road,20.318587037102752,85.81512908139334,20.32655359541367,85.82221998204044,0.3999999999999999,1.0,1.1
Jaydev Vihar,Airport Road,20.367439199989388,85.79677648716668,20.236569813885914,85.8529686244279,0.509090909090909,1.13,1.05
Khandagiri,Master Canteen,20.305710440709273,85.77057059678103,20.326202891852557,85.81004509901622,0.709090909090909,1.1,1.05
Rasulgarh,Master Canteen,20.25847594252274,85.8386028463728,20.28266753595067,85.83208940444662,1.0,1.0,1.2
Jaydev Vihar,Kalpana Square,20.347441429595783,85.77323407045677,20.258690426124097,85.7768047022039,0.6545454545454545,1.0,1.2
Jaydev Vihar,Airport Road,20.294582110337107,85.87084777989512,20.31962358847599,85.77298376184083,0.7636363636363637,1.0,1.2
Kalpana Square,Jaydev Vihar,20.29850089607724,85.87364285256062,20.377663761907517,85.78228692314073,0.7818181818181817,1.1400000000000001,1.05
Airport Road,Kalpana Square,20.32725510541377,85.79326612189317,20.27694461249399,85.7727873977525,0.36363636363636354,1.0,1.1
Khandagiri,Rasulgarh,20.36899571914848,85.81375567573393,20.234461889962148,85.81978801616535,0.47272727272727266,1.0,1.05
Airport Road,Master Canteen,20.24747410640533,85.78085404913315,20.351819832275748,85.87851819798126,0.7454545454545454,1.0,1.2
Jaydev Vihar,Airport Road,20.372531425726272,85.81514247923982,20.250647907815754,85.77013750724386,1.0,1.08,1.2
Jaydev Vihar,Kalpana Square,20.362204071143292,85.85165405180375,20.32354528306274,85.84304063692315,0.6545454545454545,1.0,1.1
Rasulgarh,Airport Road,20.236905444683153,85.86485483772697,20.236767316012582,85.8049187865412,1.0,1.0,1.2
Khandagiri,Master Canteen,20.230047768656693,85.81036019610755,20.273178647378582,85.80811253743882,0.8545454545454545,1.07,1.05
Jaydev Vihar,Kalpana Square,20.272660566654174,85.80572948776941,20.25311686825183,85.81215693529703,0.5454545454545454,1.0,1.05
Jaydev Vihar,Rasulgarh,20.2473857260509,85.8758258807735,20.274495335809043,85.83404726995197,0.7636363636363637,1.0,1.2
Master Canteen,Khandagiri,20.36861859640062,85.80320592774936,20.291821521594503,85.80960633302347,0.4363636363636363,1.0,1.1
Rasulgarh,Khandagiri,20.344080801477556,85.82545076711752,20.24242175431651,85.79139008312625,1.0,1.0,1.1
Jaydev Vihar,Khandagiri,20.270433332386734,85.84400412491358,20.341911596810743,85.80882077747017,0.34545454545454546,1.0,1.2
Rasulgarh,Kalpana Square,20.266957578958774,85.87407853310293,20.24639175997405,85.80798058099953,1.0,1.0,1.1
Khandagiri,Khandagiri,20.33235867640166,85.77591646030736,20.318173253590583,85.77818564554174,0.5454545454545454,1.19,1.0
Airport Road,Jaydev Vihar,20.362024497638924,85.86855091498558,20.237145706908187,85.79605200555582,0.8363636363636364,1.0,1.1
Kalpana Square,Rasulgarh,20.377425598823283,85.8015406377365,20.244377681458168,85.87271707679793,0.8363636363636364,1.0,1.2
Airport Road,Rasulgarh,20.349639192619247,85.84842630672131,20.266383313956986,85.78680444513913,0.5272727272727273,1.15,1.05
Kalpana Square,Kalpana Square,20.307501946447317,85.79022496716068,20.295616685952776,85.79172268157332,0.0,1.0,1.05
Rasulgarh,Rasulgarh,20.232609285184896,85.83840779057488,20.2428931413871,85.81018613550283,0.8909090909090909,1.07,1.05
Jaydev Vihar,Kalpana Square,20.335124835037394,85.7768526651049,20.342423385814545,85.80805654699843,0.49090909090909096,1.0,1.2
Rasulgarh,Jaydev Vihar,20.308147355900815,85.77715378943861,20.29339884446383,85.8075488535476,0.4363636363636363,1.0,1.05
Khandagiri,Master Canteen,20.368426003540012,85.86286285506137,20.25925542761671,85.83132377914556,0.38181818181818183,1.0,1.05
Master Canteen,Master Canteen,20.2615032987526,85.86460551768768,20.296543167765172,85.84159797685487,0.36363636363636354,1.0,1.0
Khandagiri,Khandagiri,20.308982368255222,85.77428614407727,20.243602383264346,85.79470240039043,0.8181818181818181,1.22,1.0
Khandagiri,Khandagiri,20.285196018830813,85.86016855274981,20.26959861734321,85.86762457564865,0.4545454545454546,1.0,1.2
Rasulgarh,Khandagiri,20.316462361572377,85.79006023532155,20.23080756538671,85.81129744997466,0.5454545454545454,1.0,1.0
Master Canteen,Kalpana Square,20.359536166760716,85.86514419983509,20.26404044881592,85.87016917869629,0.7818181818181817,1.0,1.05
