Date,DayOfWeek,Area,Weather,Festival,AvgTraffic_Area,Traffic_Today,Event,Event_Impact(%),Extra_Time_Minutes,from,to,lat_from,lon_from,lat_to,lon_to,traffic_score,event_multiplier,weather_multiplier,combined_impact_score
2025-02-14,Friday,Rasulgarh,Rainy,,87,82,,0,0.0,Rasulgarh,Kalpana Square,20.361507449878996,85.86223811072975,20.374756159626557,85.86806201163598,0.6727272727272726,1.0,1.2,0.8072727272727271
2025-07-20,Sunday,Rasulgarh,Foggy,,114,100,Bad Roads,5,4.0,Airport Road,Kalpana Square,20.306371222451588,85.82707181082529,20.373099198562432,85.78608650007921,1.0,1.05,1.1,1.1550000000000002
2025-02-05,Wednesday,Kalpana Square,Cloudy,,85,81,Construction Work,8,6.4,Airport Road,Rasulgarh,20.328441440679434,85.83493786326841,20.260694367653603,85.873827769265,0.6545454545454545,1.08,1.05,0.7422545454545455
2025-05-03,Saturday,Kalpana Square,Sunny,,78,82,,0,0.0,Khandagiri,Master Canteen,20.336757911012086,85.8206160409887,20.255262034647185,85.85000040267876,0.6727272727272726,1.0,1.0,0.6727272727272726
2025-03-05,Wednesday,Airport Road,Sunny,,69,69,Political Rally,20,16.0,Airport Road,Rasulgarh,20.34377751071309,85.81736540049516,20.239859131985536,85.81088917703708,0.4363636363636363,1.2,1.0,0.5236363636363636
2025-08-20,Wednesday,Kalpana Square,Foggy,Independence Day,99,98,,0,0.0,Rasulgarh,Rasulgarh,20.348401099693547,85.82085953184841,20.335277543306898,85.78690141056695,0.9636363636363636,1.0,1.1,1.06
2025-05-20,Tuesday,Khandagiri,Humid,,60,65,,0,0.0,Airport Road,Jaydev Vihar,20.279277149538938,85.78161911675052,20.29247955829946,85.82161400265238,0.36363636363636354,1.0,1.05,0.3818181818181817
2025-06-24,Tuesday,Airport Road,Foggy,,59,63,,0,0.0,Rasulgarh,Airport Road,20.240793158078322,85.7804574449174,20.23768788685282,85.85948129298595,0.3272727272727274,1.0,1.1,0.36000000000000015
2025-07-28,Monday,Kalpana Square,Rainy,,82,86,,0,0.0,Kalpana Square,Rasulgarh,20.236099070221485,85.81669384957969,20.328362052372967,85.8109282672093,0.7454545454545454,1.0,1.2,0.8945454545454544
2025-02-22,Saturday,Rasulgarh,Cloudy,,104,100,Bad Roads,8,6.4,Master Canteen,Airport Road,20.369811403956987,85.79544214427835,20.275152454352998,85.85926869596445,1.0,1.08,1.05,1.1340000000000001
2025-08-08,Friday,Rasulgarh,Rainy,,102,100,Construction Work,6,4.8,Airport Road,Kalpana Square,20.259332010199042,85.80066806025178,20.37437798061318,85.77370492078528,1.0,1.06,1.2,1.272
2025-07-29,Tuesday,Kalpana Square,Rainy,,77,74,,0,0.0,Master Canteen,Jaydev Vihar,20.233210623762893,85.79162383633255,20.337449500534497,85.80774878345026,0.5272727272727273,1.0,1.2,0.6327272727272728
2025-01-23,Thursday,Airport Road,Cloudy,,68,63,Accident,24,19.2,Khandagiri,Jaydev Vihar,20.311044939939354,85.77168439578158,20.264732415306927,85.84292258429542,0.3272727272727274,1.24,1.05,0.4261090909090911
2025-04-06,Sunday,Kalpana Square,Cloudy,,71,72,,0,0.0,Rasulgarh,Kalpana Square,20.362129894937762,85.7718783090604,20.25769130124496,85.81413319712526,0.49090909090909096,1.0,1.05,0.5154545454545455
2025-05-10,Saturday,Rasulgarh,Foggy,,91,89,,0,0.0,Jaydev Vihar,Khandagiri,20.292483155623845,85.81431770892708,20.330548434854222,85.83380168306134,0.8,1.0,1.1,0.8800000000000001
2025-07-16,Wednesday,Master Canteen,Foggy,,86,91,,0,0.0,Master Canteen,Rasulgarh,20.34702165250543,85.84074196418727,20.319918539660453,85.85403267695024,0.8363636363636364,1.0,1.1,0.9200000000000002
2025-03-15,Saturday,Master Canteen,Humid,,85,82,,0,0.0,Kalpana Square,Jaydev Vihar,20.360745776404073,85.77972371299012,20.303537347128028,85.86555363596004,0.6727272727272726,1.0,1.05,0.7063636363636363
2025-04-19,Saturday,Master Canteen,Sunny,,95,95,,0,0.0,Khandagiri,Jaydev Vihar,20.370008270838504,85.81715718825521,20.33063821734325,85.81943404440584,0.9090909090909092,1.0,1.0,0.9090909090909092
2025-06-03,Tuesday,Kalpana Square,Humid,,76,79,Bad Roads,8,6.4,Rasulgarh,Master Canteen,20.257249398501223,85.83316600325466,20.370747846694933,85.80721862610179,0.6181818181818182,1.08,1.05,0.7010181818181819
2025-09-02,Tuesday,Master Canteen,Rainy,,107,100,VIP Convoy,17,13.6,Airport Road,Khandagiri,20.2681787981194,85.81490172068186,20.237525796673665,85.86088265679402,1.0,1.17,1.2,1.404
2025-08-17,Sunday,Rasulgarh,Sunny,,83,82,,0,0.0,Rasulgarh,Kalpana Square,20.35611312271569,85.82293548024694,20.247086245531783,85.83278740073818,0.6727272727272726,1.0,1.0,0.6727272727272726
2025-05-08,Thursday,Jaydev Vihar,Foggy,,79,80,,0,0.0,Khandagiri,Airport Road,20.26104629729293,85.78058026413814,20.246540188288478,85.87945156280604,0.6363636363636365,1.0,1.1,0.7000000000000002
2025-09-02,Tuesday,Kalpana Square,Humid,,65,65,,0,0.0,Master Canteen,Master Canteen,20.256288993136625,85.80769611980823,20.349117478718462,85.86124452789224,0.36363636363636354,1.0,1.05,0.3818181818181817
2025-08-21,Thursday,Rasulgarh,Cloudy,,90,94,Accident,24,19.2,Jaydev Vihar,Jaydev Vihar,20.355264243876263,85.7965670876678,20.24865092660628,85.8519863464433,0.8909090909090909,1.24,1.05,1.1599636363636365
2025-09-08,Monday,Master Canteen,Rainy,,106,100,Political Rally,14,11.2,Airport Road,Master Canteen,20.281141230909643,85.8136713960859,20.35519662769343,85.80769343981127,1.0,1.1400000000000001,1.2,1.368
2025-02-27,Thursday,Khandagiri,Rainy,,71,69,,0,0.0,Airport Road,Rasulgarh,20.365474144037176,85.77951949149927,20.295873563433474,85.7987064188643,0.4363636363636363,1.0,1.2,0.5236363636363636
2025-04-06,Sunday,Khandagiri,Humid,,75,77,,0,0.0,Master Canteen,Airport Road,20.28905539846994,85.80953248457557,20.377657993459568,85.83924774777806,0.5818181818181818,1.0,1.05,0.610909090909091
2025-03-07,Friday,Rasulgarh,Humid,,93,97,VIP Convoy,20,16.0,Airport Road,Khandagiri,20.231974038441376,85.77407614491702,20.32286788093009,85.83505204656673,0.9454545454545453,1.2,1.05,1.191272727272727
2025-08-31,Sunday,Master Canteen,Sunny,,88,86,,0,0.0,Kalpana Square,Khandagiri,20.238134884830686,85.79040538984655,20.258559359270407,85.81986003390286,0.7454545454545454,1.0,1.0,0.7454545454545454
2025-07-30,Wednesday,Rasulgarh,Sunny,Rath Yatra,92,92,,0,0.0,Khandagiri,Khandagiri,20.35206262490819,85.84245486289579,20.296940670841213,85.86299277460877,0.8545454545454545,1.0,1.0,0.8545454545454545
2025-08-12,Tuesday,Khandagiri,Foggy,,69,66,,0,0.0,Kalpana Square,Rasulgarh,20.316880300840634,85.87021871292916,20.344553977193875,85.83185029866922,0.38181818181818183,1.0,1.1,0.42000000000000004
2025-04-30,Wednesday,Airport Road,Humid,,50,55,,0,0.0,Khandagiri,Airport Road,20.330758421589636,85.78062667853025,20.31882928603497,85.82049735603219,0.18181818181818188,1.0,1.05,0.19090909090909097
2025-04-03,Thursday,Kalpana Square,Sunny,,65,68,,0,0.0,Rasulgarh,Khandagiri,20.328645031631293,85.79225790505855,20.24898504066305,85.82191732373303,0.4181818181818182,1.0,1.0,0.4181818181818182
2025-01-11,Saturday,Airport Road,Rainy,,75,80,,0,0.0,Jaydev Vihar,Rasulgarh,20.245122742681872,85.77177669725828,20.23393692312645,85.8163758920519,0.6363636363636365,1.0,1.2,0.7636363636363638
2025-08-22,Friday,Rasulgarh,Rainy,,85,83,,0,0.0,Airport Road,Jaydev Vihar,20.317610271939614,85.82075267575352,20.35245408622745,85.79681611775462,0.6909090909090909,1.0,1.2,0.8290909090909091
2025-06-23,Monday,Master Canteen,Sunny,,80,79,,0,0.0,Airport Road,Khandagiri,20.278978966072362,85.77069844141013,20.302278896262827,85.82424467242252,0.6181818181818182,1.0,1.0,0.6181818181818182
2025-02-07,Friday,Khandagiri,Humid,,60,58,,0,0.0,Airport Road,Jaydev Vihar,20.24913534139726,85.77349288504374,20.377961187436167,85.85076589224956,0.23636363636363633,1.0,1.05,0.24818181818181817
2025-01-21,Tuesday,Master Canteen,Rainy,,111,100,Accident,20,16.0,Airport Road,Khandagiri,20.375669153984408,85.81434824665237,20.258945574215968,85.82346517585526,1.0,1.2,1.2,1.44
2025-08-29,Friday,Kalpana Square,Sunny,,65,66,,0,0.0,Kalpana Square,Airport Road,20.23098640932399,85.84308016548388,20.338730746191544,85.81960710173104,0.38181818181818183,1.0,1.0,0.38181818181818183
2025-04-02,Wednesday,Master Canteen,Rainy,,92,96,,0,0.0,Master Canteen,Master Canteen,20.287715329264085,85.7833299824852,20.270147762048385,85.8246320030545,0.9272727272727272,1.0,1.2,1.1127272727272726
2025-06-16,Monday,Khandagiri,Cloudy,,60,55,,0,0.0,Rasulgarh,Jaydev Vihar,20.30272053588337,85.79691830931839,20.248775280458975,85.83661846616292,0.18181818181818188,1.0,1.05,0.19090909090909097
2025-03-15,Saturday,Master Canteen,Sunny,,107,100,Political Rally,11,8.8,Jaydev Vihar,Airport Road,20.27233726619016,85.859190660996,20.245268924269546,85.83020226228646,1.0,1.11,1.0,1.11
2025-06-03,Tuesday,Rasulgarh,Cloudy,,75,73,,0,0.0,Rasulgarh,Jaydev Vihar,20.296258701283126,85.81577221865942,20.34282810158347,85.80214463915085,0.509090909090909,1.0,1.05,0.5345454545454545
2025-03-21,Friday,Rasulgarh,Cloudy,,75,72,,0,0.0,Rasulgarh,Master Canteen,20.24664382718104,85.87859853851047,20.327235752636188,85.7733424334983,0.49090909090909096,1.0,1.05,0.5154545454545455
2025-06-15,Sunday,Master Canteen,Humid,,111,100,Construction Work,6,4.8,Master Canteen,Jaydev Vihar,20.24140610322011,85.80359927004433,20.27626332978422,85.8599202040445,1.0,1.06,1.05,1.1130000000000002
2025-04-27,Sunday,Kalpana Square,Rainy,,92,92,,0,0.0,Khandagiri,Rasulgarh,20.287652229843196,85.785724550567,20.240275589398248,85.78279202060915,0.8545454545454545,1.0,1.2,1.0254545454545454
2025-03-27,Thursday,Jaydev Vihar,Humid,,70,73,,0,0.0,Master Canteen,Jaydev Vihar,20.264295350517248,85.83853163962195,20.28521484953898,85.8488432040548,0.509090909090909,1.0,1.05,0.5345454545454545
2025-04-18,Friday,Khandagiri,Rainy,,74,77,,0,0.0,Jaydev Vihar,Rasulgarh,20.274036203767558,85.79777617012458,20.24932207303978,85.84881822574624,0.5818181818181818,1.0,1.2,0.6981818181818181
2025-06-03,Tuesday,Master Canteen,Humid,,80,85,,0,0.0,Kalpana Square,Jaydev Vihar,20.32720959078113,85.87611257928602,20.373675802528073,85.83310119281114,0.7272727272727273,1.0,1.05,0.7636363636363637
2025-03-25,Tuesday,Jaydev Vihar,Sunny,,70,73,,0,0.0,Rasulgarh,Khandagiri,20.23338701930183,85.82305929313306,20.3707886859162,85.87664603605319,0.509090909090909,1.0,1.0,0.509090909090909
2025-05-04,Sunday,Kalpana Square,Rainy,,97,100,Construction Work,11,8.8,Kalpana Square,Airport Road,20.26294324467421,85.83841571031631,20.28961226900615,85.85068819912192,1.0,1.11,1.2,1.332
2025-09-07,Sunday,Jaydev Vihar,Rainy,,91,86,,0,0.0,Kalpana Square,Airport Road,20.329472863185288,85.79305624878101,20.293428871076102,85.85899956571916,0.7454545454545454,1.0,1.2,0.8945454545454544
2025-02-04,Tuesday,Master Canteen,Foggy,,104,100,Construction Work,11,8.8,Airport Road,Airport Road,20.239043389148545,85.87083025696293,20.23249673073717,85.82950582623826,1.0,1.11,1.1,1.2210000000000003
2025-05-22,Thursday,Jaydev Vihar,Humid,,90,91,Construction Work,9,7.2,Kalpana Square,Airport Road,20.265829845663944,85.77972310679722,20.299089871780904,85.83044851538708,0.8363636363636364,1.09,1.05,0.9572181818181821
2025-06-11,Wednesday,Rasulgarh,Humid,,75,78,,0,0.0,Jaydev Vihar,Rasulgarh,20.28683798417035,85.79423677241957,20.354278078286196,85.82345629909254,0.6000000000000001,1.0,1.05,0.6300000000000001
2025-05-17,Saturday,Rasulgarh,Cloudy,,81,77,,0,0.0,Master Canteen,Kalpana Square,20.25277569886156,85.83858201374984,20.349659002565378,85.8000841916536,0.5818181818181818,1.0,1.05,0.610909090909091
2025-01-05,Sunday,Rasulgarh,Sunny,,104,100,VIP Convoy,25,20.0,Airport Road,Jaydev Vihar,20.35137713241424,85.77940774118836,20.29084592224325,85.83838879609095,1.0,1.25,1.0,1.25
2025-06-18,Wednesday,Airport Road,Sunny,,50,47,,0,0.0,Master Canteen,Khandagiri,20.301837450093917,85.81985057748459,20.286002963615037,85.7988932911042,0.036363636363636376,1.0,1.0,0.036363636363636376
2025-02-28,Friday,Kalpana Square,Foggy,,86,84,Accident,29,23.2,Kalpana Square,Kalpana Square,20.239749365169995,85.79500008298947,20.33795225757687,85.81650029038613,0.709090909090909,1.29,1.1,1.0062
2025-03-11,Tuesday,Airport Road,Humid,,50,51,,0,0.0,Kalpana Square,Jaydev Vihar,20.344544170139557,85.8153865572375,20.26085241406338,85.87986382216562,0.10909090909090913,1.0,1.05,0.11454545454545459
2025-01-17,Friday,Airport Road,Rainy,,68,73,,0,0.0,Airport Road,Rasulgarh,20.37139969700513,85.86543293346936,20.343566410523948,85.79038406557089,0.509090909090909,1.0,1.2,0.6109090909090908
2025-08-02,Saturday,Kalpana Square,Rainy,,105,100,Accident,29,23.2,Rasulgarh,Master Canteen,20.292875033573182,85.805137705143,20.270824585889866,85.80792081892,1.0,1.29,1.2,1.548
2025-02-16,Sunday,Airport Road,Cloudy,,62,59,,0,0.0,Rasulgarh,Master Canteen,20.276963119318644,85.84969585868974,20.252334626139415,85.82332778117956,0.25454545454545463,1.0,1.05,0.2672727272727274
2025-08-26,Tuesday,Master Canteen,Sunny,,80,81,,0,0.0,Airport Road,Jaydev Vihar,20.270028718627906,85.85648379731043,20.352323033550327,85.84340255549073,0.6545454545454545,1.0,1.0,0.6545454545454545
2025-08-14,Thursday,Kalpana Square,Cloudy,,65,62,,0,0.0,Rasulgarh,Airport Road,20.349529910723316,85.80224999882473,20.23074421963246,85.78449713820413,0.3090909090909091,1.0,1.05,0.3245454545454545
2025-07-23,Wednesday,Master Canteen,Cloudy,Rath Yatra,104,100,,0,0.0,Rasulgarh,Rasulgarh,20.324230059695257,85.78674090609054,20.23438393020197,85.84940792146497,1.0,1.0,1.05,1.05
2025-03-30,Sunday,Airport Road,Foggy,,60,58,,0,0.0,Jaydev Vihar,Airport Road,20.230388853774684,85.77679102686324,20.315092498296075,85.7983260441985,0.23636363636363633,1.0,1.1,0.26
2025-08-04,Monday,Rasulgarh,Foggy,,82,79,,0,0.0,Airport Road,Jaydev Vihar,20.362521288216744,85.81556479019441,20.26888305780807,85.8698372847332,0.6181818181818182,1.0,1.1,0.68
2025-05-31,Saturday,Jaydev Vihar,Rainy,,96,93,,0,0.0,Master Canteen,Rasulgarh,20.375493396575322,85.7931519773815,20.353743608053644,85.80375047891559,0.8727272727272728,1.0,1.2,1.0472727272727274
2025-01-29,Wednesday,Rasulgarh,Sunny,,75,73,,0,0.0,Kalpana Square,Master Canteen,20.251741201141346,85.77886523659807,20.24151031357123,85.84061938176693,0.509090909090909,1.0,1.0,0.509090909090909
2025-07-05,Saturday,Khandagiri,Rainy,,90,95,,0,0.0,Airport Road,Rasulgarh,20.347640435380654,85.84339673056765,20.246029506462378,85.82384838834619,0.9090909090909092,1.0,1.2,1.090909090909091
2025-06-06,Friday,Khandagiri,Humid,,77,77,Accident,26,20.8,Jaydev Vihar,Kalpana Square,20.276001436448365,85.80865313174142,20.37288636604504,85.8100737667141,0.5818181818181818,1.26,1.05,0.7697454545454545
2025-05-17,Saturday,Master Canteen,Sunny,,93,89,,0,0.0,Rasulgarh,Master Canteen,20.25690557110469,85.83572361017772,20.23419241461152,85.87538074365617,0.8,1.0,1.0,0.8
2025-01-12,Sunday,Khandagiri,Sunny,,66,66,,0,0.0,Khandagiri,Rasulgarh,20.3004744201271,85.8575843474347,20.349549185482456,85.87020615346489,0.38181818181818183,1.0,1.0,0.38181818181818183
2025-03-14,Friday,Rasulgarh,Sunny,,75,78,,0,0.0,Airport Road,Jaydev Vihar,20.26371936475463,85.83071650817332,20.306214783421385,85.81683733759148,0.6000000000000001,1.0,1.0,0.6000000000000001
2025-02-11,Tuesday,Khandagiri,Sunny,,80,77,Bad Roads,9,7.2,Rasulgarh,Master Canteen,20.275471692430987,85.80703216914695,20.30629168471368,85.85443450914697,0.5818181818181818,1.09,1.0,0.6341818181818182
2025-03-05,Wednesday,Master Canteen,Cloudy,,80,76,,0,0.0,Jaydev Vihar,Jaydev Vihar,20.343806603605906,85.78088220288728,20.2498112232434,85.7979794365736,0.5636363636363637,1.0,1.05,0.5918181818181819
2025-03-17,Monday,Rasulgarh,Humid,Holi,115,100,VIP Convoy,15,12.0,Khandagiri,Kalpana Square,20.24678243497444,85.87932052044886,20.236771864500813,85.79675246198691,1.0,1.15,1.05,1.2075
2025-02-23,Sunday,Master Canteen,Foggy,,97,93,,0,0.0,Master Canteen,Kalpana Square,20.335558168218586,85.83348045249934,20.236155942697806,85.81081990361731,0.8727272727272728,1.0,1.1,0.9600000000000002
2025-06-14,Saturday,Khandagiri,Foggy,,90,89,Bad Roads,7,5.6,Jaydev Vihar,Airport Road,20.281652729036757,85.79165385225737,20.3761424393606,85.87090612402041,0.8,1.07,1.1,0.9416000000000002
2025-03-08,Saturday,Master Canteen,Sunny,,95,98,,0,0.0,Master Canteen,Kalpana Square,20.299559171261233,85.85110288039999,20.23679107680003,85.78946693160454,0.9636363636363636,1.0,1.0,0.9636363636363636
2025-05-30,Friday,Rasulgarh,Foggy,,81,81,,0,0.0,Jaydev Vihar,Khandagiri,20.310937121613307,85.78956868284335,20.291179155245533,85.78925125464077,0.6545454545454545,1.0,1.1,0.7200000000000001
2025-03-10,Monday,Rasulgarh,Humid,Holi,120,100,Political Rally,20,16.0,Rasulgarh,Rasulgarh,20.26589546882309,85.7897355011552,20.32862474987283,85.77755237896385,1.0,1.2,1.05,1.26
2025-03-31,Monday,Rasulgarh,Humid,,75,73,,0,0.0,Rasulgarh,Airport Road,20.340091019162646,85.80793900945969,20.249464935348936,85.8407831328437,0.509090909090909,1.0,1.05,0.5345454545454545
2025-01-27,Monday,Jaydev Vihar,Rainy,,84,79,,0,0.0,Jaydev Vihar,Kalpana Square,20.309709624582496,85.7841741311382,20.24259965668799,85.87303021207975,0.6181818181818182,1.0,1.2,0.7418181818181818
2025-02-01,Saturday,Airport Road,Rainy,,84,88,Construction Work,12,9.6,Jaydev Vihar,Rasulgarh,20.355691983831573,85.77516726477688,20.305673001958727,85.86882142076404,0.7818181818181817,1.12,1.2,1.0507636363636363
2025-05-10,Saturday,Master Canteen,Foggy,,104,100,,0,0.0,Rasulgarh,Khandagiri,20.327557154676356,85.80166803663555,20.36871263862534,85.8075944073829,1.0,1.0,1.1,1.1
2025-07-22,Tuesday,Rasulgarh,Foggy,Rath Yatra,124,100,Bad Roads,5,4.0,Khandagiri,Airport Road,20.313073277344003,85.87672116157009,20.373062451258992,85.87991723128953,1.0,1.05,1.1,1.1550000000000002
2025-04-26,Saturday,Master Canteen,Foggy,,100,98,,0,0.0,Master Canteen,Khandagiri,20.337156326682674,85.84342766717934,20.37870089374899,85.86454769988396,0.9636363636363636,1.0,1.1,1.06
2025-07-16,Wednesday,Airport Road,Cloudy,,50,52,,0,0.0,Kalpana Square,Rasulgarh,20.252276288192004,85.78865448408398,20.283133752989208,85.84401063969015,0.12727272727272732,1.0,1.05,0.1336363636363637
2025-07-18,Friday,Jaydev Vihar,Foggy,,78,73,,0,0.0,Jaydev Vihar,Rasulgarh,20.278241922922145,85.80106269136795,20.30088224812401,85.77788545896802,0.509090909090909,1.0,1.1,0.5599999999999999
2025-08-25,Monday,Master Canteen,Cloudy,,80,80,,0,0.0,Airport Road,Master Canteen,20.28765135099303,85.85841102362885,20.306207285596905,85.78117057874739,0.6363636363636365,1.0,1.05,0.6681818181818183
2025-01-15,Wednesday,Airport Road,Humid,,50,49,,0,0.0,Rasulgarh,Khandagiri,20.33731500164491,85.83092118278522,20.330627322285963,85.82341403993235,0.07272727272727275,1.0,1.05,0.0763636363636364
2025-07-12,Saturday,Khandagiri,Foggy,,92,91,Accident,29,23.2,Rasulgarh,Kalpana Square,20.25201357942433,85.82463186048861,20.307532777602482,85.78005766831627,0.8363636363636364,1.29,1.1,1.1868000000000003
2025-05-07,Wednesday,Kalpana Square,Cloudy,,81,81,Sports Event,11,8.8,Kalpana Square,Kalpana Square,20.36926630018864,85.82202352354743,20.245029645965786,85.83012240858889,0.6545454545454545,1.11,1.05,0.7628727272727274
2025-06-16,Monday,Kalpana Square,Humid,,80,85,Construction Work,7,5.6,Khandagiri,Kalpana Square,20.344150278451533,85.79095507369092,20.27900250809292,85.84602434527966,0.7272727272727273,1.07,1.05,0.8170909090909091
2025-01-25,Saturday,Master Canteen,Cloudy,,90,95,,0,0.0,Khandagiri,Airport Road,20.33953592950187,85.78149011799523,20.3793207482208,85.77518461887604,0.9090909090909092,1.0,1.05,0.9545454545454547
2025-02-08,Saturday,Rasulgarh,Foggy,,96,96,,0,0.0,Airport Road,Khandagiri,20.35535891464556,85.80847608980544,20.335169018220284,85.83727487558333,0.9272727272727272,1.0,1.1,1.02
2025-03-29,Saturday,Master Canteen,Foggy,,108,100,Bad Roads,9,7.2,Jaydev Vihar,Khandagiri,20.248214865051104,85.84894733610074,20.269027811682815,85.77461330781342,1.0,1.09,1.1,1.1990000000000003
2025-04-13,Sunday,Rasulgarh,Cloudy,,83,82,,0,0.0,Khandagiri,Rasulgarh,20.345362551745463,85.8283990402445,20.369461511176105,85.79729446193383,0.6727272727272726,1.0,1.05,0.7063636363636363
2025-02-21,Friday,Rasulgarh,Cloudy,,75,75,,0,0.0,Khandagiri,Jaydev Vihar,20.305554648471038,85.77871517932353,20.269110060903095,85.7865510607385,0.5454545454545454,1.0,1.05,0.5727272727272728
2025-05-04,Sunday,Khandagiri,Foggy,,81,83,Sports Event,8,6.4,Master Canteen,Khandagiri,20.252045797793702,85.77316769506608,20.34195520579472,85.82855259788371,0.6909090909090909,1.08,1.1,0.8208000000000002
2025-07-23,Wednesday,Rasulgarh,Foggy,,84,86,,0,0.0,Airport Road,Master Canteen,20.338592400921673,85.78550500652979,20.287726055076305,85.86192450354699,0.7454545454545454,1.0,1.1,0.82
2025-08-01,Friday,Master Canteen,Sunny,,80,75,,0,0.0,Kalpana Square,Rasulgarh,20.301667196418315,85.83759678759621,20.284235933156307,85.82100531805844,0.5454545454545454,1.0,1.0,0.5454545454545454
2025-04-07,Monday,Kalpana Square,Sunny,,84,83,Construction Work,5,4.0,Rasulgarh,Kalpana Square,20.326205693782057,85.79224835747608,20.364594489577648,85.85993494805763,0.6909090909090909,1.05,1.0,0.7254545454545455
2025-08-25,Monday,Jaydev Vihar,Rainy,,88,91,,0,0.0,Khandagiri,Rasulgarh,20.29552658272352,85.87462767314042,20.260819917666957,85.85731556017419,0.8363636363636364,1.0,1.2,1.0036363636363637
2025-03-05,Wednesday,Rasulgarh,Humid,,86,85,Political Rally,18,14.4,Kalpana Square,Khandagiri,20.246491131157956,85.79155682910213,20.37211884493337,85.83309978896308,0.7272727272727273,1.18,1.05,0.901090909090909
2025-08-23,Saturday,Kalpana Square,Foggy,,86,88,,0,0.0,Jaydev Vihar,Master Canteen,20.36963842630266,85.79110550373713,20.240438812307318,85.8090817790599,0.7818181818181817,1.0,1.1,0.86
2025-01-10,Friday,Rasulgarh,Rainy,,105,100,Sports Event,11,8.8,Jaydev Vihar,Kalpana Square,20.331399420684573,85.87841896172279,20.297498988085295,85.83742770127054,1.0,1.11,1.2,1.332
2025-01-05,Sunday,Khandagiri,Sunny,,68,66,,0,0.0,Airport Road,Jaydev Vihar,20.2927052708765,85.83554100754144,20.337591012020418,85.87313157459998,0.38181818181818183,1.0,1.0,0.38181818181818183
2025-06-26,Thursday,Rasulgarh,Humid,,75,72,,0,0.0,Kalpana Square,Airport Road,20.34576338290757,85.79510041778684,20.2628400589262,85.7990589227728,0.49090909090909096,1.0,1.05,0.5154545454545455
2025-02-17,Monday,Jaydev Vihar,Sunny,,80,76,Sports Event,12,9.6,Kalpana Square,Rasulgarh,20.304041908482187,85.85657919137795,20.316406703055872,85.86955534642928,0.5636363636363637,1.12,1.0,0.6312727272727274
2025-03-25,Tuesday,Kalpana Square,Sunny,,65,66,,0,0.0,Rasulgarh,Kalpana Square,20.259999148995878,85.8730290551726,20.371405820029555,85.84013693678679,0.38181818181818183,1.0,1.0,0.38181818181818183
2025-07-23,Wednesday,Airport Road,Cloudy,,50,54,,0,0.0,Khandagiri,Khandagiri,20.27961801111819,85.87363504480955,20.309899853493437,85.84716717858753,0.1636363636363637,1.0,1.05,0.17181818181818187
2025-04-14,Monday,Airport Road,Foggy,,59,60,,0,0.0,Jaydev Vihar,Jaydev Vihar,20.3538185047619,85.86090641292219,20.28487321455686,85.87543444027696,0.2727272727272727,1.0,1.1,0.3
2025-01-09,Thursday,Master Canteen,Rainy,,94,94,,0,0.0,Jaydev Vihar,Master Canteen,20.303161947211525,85.87278526041476,20.28299211134213,85.79982144857075,0.8909090909090909,1.0,1.2,1.069090909090909
2025-07-15,Tuesday,Airport Road,Foggy,,60,60,,0,0.0,Khandagiri,Rasulgarh,20.269581842474512,85.8271933205479,20.359120911158275,85.809520259327,0.2727272727272727,1.0,1.1,0.3
2025-07-30,Wednesday,Rasulgarh,Sunny,Rath Yatra,114,100,Political Rally,19,15.2,Rasulgarh,Khandagiri,20.348481020311183,85.81345744655722,20.368386141844365,85.84490704825095,1.0,1.19,1.0,1.19
2025-02-17,Monday,Khandagiri,Sunny,,60,57,,0,0.0,Airport Road,Rasulgarh,20.301341696327984,85.87214119084963,20.373386578750612,85.82654136047574,0.21818181818181825,1.0,1.0,0.21818181818181825
2025-04-09,Wednesday,Kalpana Square,Foggy,,86,91,Bad Roads,9,7.2,Airport Road,Airport Road,20.2767818083129,85.8211652923277,20.343068532101768,85.7893194160663,0.8363636363636364,1.09,1.1,1.0028000000000004
2025-01-15,Wednesday,Jaydev Vihar,Rainy,,82,85,,0,0.0,Kalpana Square,Kalpana Square,20.240930635118854,85.857538988566,20.23272673408911,85.77622413615964,0.7272727272727273,1.0,1.2,0.8727272727272727
2025-03-26,Wednesday,Master Canteen,Foggy,,89,85,,0,0.0,Airport Road,Khandagiri,20.29910967556661,85.78088062266659,20.300437994522362,85.82217753552537,0.7272727272727273,1.0,1.1,0.8
2025-05-23,Friday,Airport Road,Sunny,,50,45,,0,0.0,Khandagiri,Jaydev Vihar,20.260605146524906,85.86867576680963,20.365938722758067,85.87198626057679,0.0,1.0,1.0,0.0
2025-02-16,Sunday,Kalpana Square,Cloudy,,83,84,Political Rally,14,11.2,Rasulgarh,Kalpana Square,20.2797415235531,85.81364364821103,20.29251895529839,85.85725061052976,0.709090909090909,1.1400000000000001,1.05,0.8487818181818183
2025-01-11,Saturday,Rasulgarh,Humid,,85,83,,0,0.0,Kalpana Square,Kalpana Square,20.362273332192196,85.86214202599322,20.252499460291233,85.77853680657445,0.6909090909090909,1.0,1.05,0.7254545454545455
2025-03-14,Friday,Rasulgarh,Foggy,Holi,102,98,,0,0.0,Khandagiri,Jaydev Vihar,20.268630290421683,85.8189573396659,20.26976146647833,85.86818730617006,0.9636363636363636,1.0,1.1,1.06
